Scraping 9965 pages for '//div[contains(@class, 'accordion')]' elements, in batches of 8
This will result in 1246 batches.
"timestamp","batch","index","URL","attribute","Error"
"Sun, 19 Jul 2020 22:21:30 GMT","14","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/abdurrahman-jalil","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:30 GMT","14","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/c3ri-secures-security-contract","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:30 GMT","14","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/chalk-trace-screenings","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:30 GMT","14","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/vigneshraj-ramanchandran-subramanian","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:39 GMT","15","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/the-design-journal-moves-to-sheffield-hallam-university","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:39 GMT","15","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/hugh-lafferty","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:39 GMT","15","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/bryan-eccleshall","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:39 GMT","15","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/virginia-heath-from-scotland-with-love","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:39 GMT","15","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/hester-reeves-ymedaca-at-yorkshire-sculpture-park","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:39 GMT","15","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/professor-paul-chamberlain-at-the-design-turkey-conference","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:40 GMT","15","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/mohammed-m-siddeq","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:40 GMT","15","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/jerome-harrington","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:47 GMT","16","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/rose-butlers-lines-of-resistance-shown-at-berwick-film-and-media-arts-festival","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:47 GMT","16","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/remi-bec","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:47 GMT","16","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/kennedy-ehimwenma","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:47 GMT","16","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/forensic-computing-expert-on-meet-the-hackers","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:47 GMT","16","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/transmission-annual-labour-work-action","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:47 GMT","16","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/the-view-from-my-window-tells-me-im-home-screening","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:48 GMT","16","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/nurul-islam","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:48 GMT","16","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/sha-liang","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:55 GMT","17","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/xiaohui-zhang","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:55 GMT","17","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/emma-oconnor","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:56 GMT","17","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/foghorn-requiem-receives-arts-council-of-england-award","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:56 GMT","17","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/louise-finney","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:56 GMT","17","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/constantius-tri-handoko","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:56 GMT","17","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/prof-paul-atkinson-key-note-speaker-at-university-of-mexico-city","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:56 GMT","17","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/kurniawan-saputro","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:56 GMT","17","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/zulu-50-years-on","","ELEMENT NOT FOUND"
